2026-09-01 05:25:24.592 | DEBUG    | ttnn:<module>:78 - Initial ttnn.CONFIG:
Config{cache_path=/home/ttuser/.cache/ttnn,model_cache_path=/home/ttuser/.cache/ttnn/models,tmp_dir=/tmp/ttnn,enable_model_cache=false,enable_fast_runtime_mode=true,validate_program_args=false,throw_exception_on_fallback=false,enable_logging=false,enable_graph_report=false,enable_graph_python_stack_traces=false,enable_detailed_buffer_report=false,enable_detailed_tensor_report=false,enable_comparison_mode=false,comparison_mode_should_raise_exception=false,comparison_mode_pcc=0.9999,root_report_path=generated/ttnn/reports,report_name=std::nullopt,std::nullopt}
  model size: 1024 (tt-tnt-1024.yaml)
  model impl: python (ttml's Python Llama via train.model; SDPA causal, mask dropped)
  seq_len: 512 (explicit; equals the size's max_sequence_length)
  checkpoints: artifacts/checkpoints-winpurity-v4-s5489
  ddp: 4 chips, mesh [1, 4], 16 sequences/chip (effective batch stays 64; step budget and LR unchanged)
  optimizer overridden from train/configs/nanollama3_bpe_v2.yaml: {'type': 'AdamW', 'lr': 0.0003, 'beta1': 0.9, 'beta2': 0.999, 'epsilon': 1e-08, 'weight_decay': 0.01, 'amsgrad': False, 'stochastic_rounding': True}
  stochastic_rounding: True
  lr schedule: constant at 3.000e-04 (set_lr never called)
  seed: 5489
tt-tnt training — steps=10719 batch=64 seq_len=512 arch=blackhole
  mesh graph descriptor: /home/ttuser/code/tt-tnt/train/configs/mesh/mesh-1x4.textproto
  train tokens=352,641,058  val tokens=39,182,335
  parallelism context: DDP over 4 devices on mesh axis 1 (gradients will be all-reduced and divided by 4)
note: the progress bar's val_loss is ttml's placeholder (a copy of train_loss); the real validation loss is computed after training and printed below.
  run manifest: artifacts/checkpoints-winpurity-v4-s5489/run_manifest.json
  0%|          | 0/500 [00:00<?, ?it/s]
 82%|████████▏ | 408/500 [01:47<00:24,  3.81it/s, train_loss=3.0312, val_loss=3.0391]
 82%|████████▏ | 409/500 [01:47<00:23,  3.81it/s, train_loss=3.2773, val_loss=3.0391]
 82%|████████▏ | 410/500 [01:47<00:23,  3.82it/s, train_loss=2.9023, val_loss=2.9023]
 82%|████████▏ | 411/500 [01:48<00:23,  3.85it/s, train_loss=3.2695, val_loss=2.9023]
 82%|████████▏ | 412/500 [01:48<00:22,  3.86it/s, train_loss=3.1836, val_loss=2.9023]
 83%|████████▎ | 413/500 [01:48<00:22,  3.83it/s, train_loss=3.0312, val_loss=2.9023]
 83%|████████▎ | 414/500 [01:48<00:22,  3.81it/s, train_loss=3.1250, val_loss=2.9023]
 83%|████████▎ | 415/500 [01:49<00:22,  3.84it/s, train_loss=3.1211, val_loss=2.9023]
 83%|████████▎ | 416/500 [01:49<00:21,  3.84it/s, train_loss=3.1289, val_loss=2.9023]
 83%|████████▎ | 417/500 [01:49<00:21,  3.81it/s, train_loss=2.8047, val_loss=2.9023]
 84%|████████▎ | 418/500 [01:49<00:21,  3.85it/s, train_loss=3.0078, val_loss=2.9023]
 84%|████████▍ | 419/500 [01:50<00:20,  3.89it/s, train_loss=3.0430, val_loss=2.9023]
 84%|████████▍ | 420/500 [01:50<00:20,  3.88it/s, train_loss=3.1836, val_loss=3.1836]
 84%|████████▍ | 421/500 [01:50<00:20,  3.84it/s, train_loss=3.3242, val_loss=3.1836]
 84%|████████▍ | 422/500 [01:51<00:20,  3.83it/s, train_loss=3.3125, val_loss=3.1836]
 85%|████████▍ | 423/500 [01:51<00:20,  3.79it/s, train_loss=3.0898, val_loss=3.1836]
 85%|████████▍ | 424/500 [01:51<00:20,  3.79it/s, train_loss=2.9375, val_loss=3.1836]
 85%|████████▌ | 425/500 [01:51<00:19,  3.77it/s, train_loss=3.1523, val_loss=3.1836]
 85%|████████▌ | 426/500 [01:52<00:19,  3.74it/s, train_loss=3.0195, val_loss=3.1836]
 85%|████████▌ | 427/500 [01:52<00:19,  3.76it/s, train_loss=3.2070, val_loss=3.1836]
 86%|████████▌ | 428/500 [01:52<00:19,  3.78it/s, train_loss=3.2461, val_loss=3.1836]
 86%|████████▌ | 429/500 [01:52<00:18,  3.81it/s, train_loss=2.9648, val_loss=3.1836]
 86%|████████▌ | 430/500 [01:53<00:18,  3.79it/s, train_loss=2.9883, val_loss=2.9883]
 86%|████████▌ | 431/500 [01:53<00:18,  3.82it/s, train_loss=3.1055, val_loss=2.9883]
 86%|████████▋ | 432/500 [01:53<00:17,  3.83it/s, train_loss=3.2656, val_loss=2.9883]
 87%|████████▋ | 433/500 [01:53<00:17,  3.80it/s, train_loss=3.2734, val_loss=2.9883]
 87%|████████▋ | 434/500 [01:54<00:17,  3.80it/s, train_loss=3.1836, val_loss=2.9883]
 87%|████████▋ | 435/500 [01:54<00:16,  3.83it/s, train_loss=3.3672, val_loss=2.9883]
 87%|████████▋ | 436/500 [01:54<00:16,  3.82it/s, train_loss=3.2461, val_loss=2.9883]
 87%|████████▋ | 437/500 [01:54<00:16,  3.82it/s, train_loss=3.1953, val_loss=2.9883]
 88%|████████▊ | 438/500 [01:55<00:16,  3.84it/s, train_loss=3.1328, val_loss=2.9883]
 88%|████████▊ | 439/500 [01:55<00:16,  3.79it/s, train_loss=3.0664, val_loss=2.9883]
 88%|████████▊ | 440/500 [01:55<00:15,  3.78it/s, train_loss=3.0547, val_loss=3.0547]
 88%|████████▊ | 441/500 [01:56<00:15,  3.80it/s, train_loss=3.0781, val_loss=3.0547]
 88%|████████▊ | 442/500 [01:56<00:15,  3.84it/s, train_loss=3.0820, val_loss=3.0547]
 89%|████████▊ | 443/500 [01:56<00:14,  3.87it/s, train_loss=3.2617, val_loss=3.0547]
 89%|████████▉ | 444/500 [01:56<00:14,  3.83it/s, train_loss=2.9375, val_loss=3.0547]
 89%|████████▉ | 445/500 [01:57<00:14,  3.86it/s, train_loss=3.3125, val_loss=3.0547]
 89%|████████▉ | 446/500 [01:57<00:13,  3.97it/s, train_loss=3.2383, val_loss=3.0547]
 89%|████████▉ | 447/500 [01:57<00:13,  4.01it/s, train_loss=3.3438, val_loss=3.0547]
 90%|████████▉ | 448/500 [01:57<00:13,  3.90it/s, train_loss=3.2852, val_loss=3.0547]
 90%|████████▉ | 449/500 [01:58<00:13,  3.81it/s, train_loss=3.1875, val_loss=3.0547]
 90%|█████████ | 450/500 [01:58<00:13,  3.76it/s, train_loss=2.9375, val_loss=2.9375]
 90%|█████████ | 451/500 [01:58<00:13,  3.72it/s, train_loss=3.2148, val_loss=2.9375]
 90%|█████████ | 452/500 [01:58<00:12,  3.70it/s, train_loss=3.0664, val_loss=2.9375]
 91%|█████████ | 453/500 [01:59<00:12,  3.68it/s, train_loss=3.2422, val_loss=2.9375]
 91%|█████████ | 454/500 [01:59<00:12,  3.67it/s, train_loss=3.0234, val_loss=2.9375]
 91%|█████████ | 455/500 [01:59<00:12,  3.66it/s, train_loss=3.2031, val_loss=2.9375]
 91%|█████████ | 456/500 [02:00<00:12,  3.65it/s, train_loss=3.1484, val_loss=2.9375]
 91%|█████████▏| 457/500 [02:00<00:11,  3.64it/s, train_loss=3.2852, val_loss=2.9375]
 92%|█████████▏| 458/500 [02:00<00:11,  3.63it/s, train_loss=3.3281, val_loss=2.9375]
 92%|█████████▏| 459/500 [02:00<00:11,  3.64it/s, train_loss=3.1914, val_loss=2.9375]
 92%|█████████▏| 460/500 [02:01<00:10,  3.64it/s, train_loss=3.1133, val_loss=3.1133]
 92%|█████████▏| 461/500 [02:01<00:10,  3.63it/s, train_loss=3.0742, val_loss=3.1133]
 92%|█████████▏| 462/500 [02:01<00:10,  3.63it/s, train_loss=2.9922, val_loss=3.1133]
 93%|█████████▎| 463/500 [02:01<00:10,  3.64it/s, train_loss=3.1250, val_loss=3.1133]
 93%|█████████▎| 464/500 [02:02<00:09,  3.63it/s, train_loss=2.9570, val_loss=3.1133]
 93%|█████████▎| 465/500 [02:02<00:09,  3.64it/s, train_loss=3.3008, val_loss=3.1133]
 93%|█████████▎| 466/500 [02:02<00:09,  3.63it/s, train_loss=3.0117, val_loss=3.1133]
 93%|█████████▎| 467/500 [02:03<00:09,  3.64it/s, train_loss=3.1211, val_loss=3.1133]
 94%|█████████▎| 468/500 [02:03<00:08,  3.64it/s, train_loss=3.3203, val_loss=3.1133]
 94%|█████████▍| 469/500 [02:03<00:08,  3.64it/s, train_loss=3.3008, val_loss=3.1133]
 94%|█████████▍| 470/500 [02:03<00:08,  3.64it/s, train_loss=3.1602, val_loss=3.1602]
 94%|█████████▍| 471/500 [02:04<00:07,  3.64it/s, train_loss=3.2031, val_loss=3.1602]
 94%|█████████▍| 472/500 [02:04<00:07,  3.64it/s, train_loss=2.9961, val_loss=3.1602]
 95%|█████████▍| 473/500 [02:04<00:07,  3.64it/s, train_loss=3.0938, val_loss=3.1602]
 95%|█████████▍| 474/500 [02:04<00:07,  3.64it/s, train_loss=3.0898, val_loss=3.1602]
 95%|█████████▌| 475/500 [02:05<00:06,  3.64it/s, train_loss=3.0820, val_loss=3.1602]
 95%|█████████▌| 476/500 [02:05<00:06,  3.64it/s, train_loss=2.9766, val_loss=3.1602]
 95%|█████████▌| 477/500 [02:05<00:06,  3.64it/s, train_loss=3.0000, val_loss=3.1602]
 96%|█████████▌| 478/500 [02:06<00:06,  3.64it/s, train_loss=2.8594, val_loss=3.1602]
 96%|█████████▌| 479/500 [02:06<00:05,  3.64it/s, train_loss=2.8008, val_loss=3.1602]
 96%|█████████▌| 480/500 [02:06<00:05,  3.64it/s, train_loss=3.2070, val_loss=3.2070]
 96%|█████████▌| 481/500 [02:06<00:05,  3.64it/s, train_loss=3.1172, val_loss=3.2070]
 96%|█████████▋| 482/500 [02:07<00:04,  3.64it/s, train_loss=2.8984, val_loss=3.2070]
 97%|█████████▋| 483/500 [02:07<00:04,  3.64it/s, train_loss=3.2539, val_loss=3.2070]
 97%|█████████▋| 484/500 [02:07<00:04,  3.65it/s, train_loss=3.2617, val_loss=3.2070]
 97%|█████████▋| 485/500 [02:07<00:04,  3.65it/s, train_loss=3.1758, val_loss=3.2070]
 97%|█████████▋| 486/500 [02:08<00:03,  3.64it/s, train_loss=3.1367, val_loss=3.2070]
 97%|█████████▋| 487/500 [02:08<00:03,  3.64it/s, train_loss=3.1719, val_loss=3.2070]
 98%|█████████▊| 488/500 [02:08<00:03,  3.65it/s, train_loss=3.0234, val_loss=3.2070]
 98%|█████████▊| 489/500 [02:09<00:03,  3.65it/s, train_loss=2.9336, val_loss=3.2070]
 98%|█████████▊| 490/500 [02:09<00:02,  3.64it/s, train_loss=3.1055, val_loss=3.1055]
 98%|█████████▊| 491/500 [02:09<00:02,  3.66it/s, train_loss=3.0234, val_loss=3.1055]
 98%|█████████▊| 492/500 [02:09<00:02,  3.68it/s, train_loss=2.8750, val_loss=3.1055]
 99%|█████████▊| 493/500 [02:10<00:01,  3.67it/s, train_loss=3.0820, val_loss=3.1055]
 99%|█████████▉| 494/500 [02:10<00:01,  3.71it/s, train_loss=3.0430, val_loss=3.1055]
 99%|█████████▉| 495/500 [02:10<00:01,  3.68it/s, train_loss=3.2227, val_loss=3.1055]
 99%|█████████▉| 496/500 [02:10<00:01,  3.67it/s, train_loss=3.2578, val_loss=3.1055]
 99%|█████████▉| 497/500 [02:11<00:00,  3.67it/s, train_loss=3.1602, val_loss=3.1055]
100%|█████████▉| 498/500 [02:11<00:00,  3.66it/s, train_loss=3.0469, val_loss=3.1055]
100%|█████████▉| 499/500 [02:11<00:00,  3.70it/s, train_loss=2.9883, val_loss=3.1055]
100%|██████████| 500/500 [02:12<00:00,  3.71it/s, train_loss=3.0938, val_loss=3.0938]
100%|██████████| 500/500 [02:12<00:00,  3.79it/s, train_loss=3.0938, val_loss=3.0938]
  step=   4500 train_loss=3.0938 val_loss=3.1324

  0%|          | 0/500 [00:00<?, ?it/s]
  0%|          | 1/500 [00:00<02:04,  4.01it/s, train_loss=3.4609, val_loss=3.4609]
  0%|          | 2/500 [00:00<02:11,  3.80it/s, train_loss=3.2930, val_loss=3.4609]
  1%|          | 3/500 [00:00<02:11,  3.78it/s, train_loss=3.2617, val_loss=3.4609]
  1%|          | 4/500 [00:01<02:11,  3.78it/s, train_loss=3.1172, val_loss=3.4609]
  1%|          | 5/500 [00:01<02:11,  3.76it/s, train_loss=3.0781, val_loss=3.4609]
  1%|          | 6/500 [00:01<02:11,  3.76it/s, train_loss=3.1758, val_loss=3.4609]
  1%|▏         | 7/500 [00:01<02:12,  3.73it/s, train_loss=3.2070, val_loss=3.4609]
  2%|▏         | 8/500 [00:02<02:10,  3.76it/s, train_loss=3.2461, val_loss=3.4609]
  2%|▏         | 9/500 [00:02<02:10,  3.75it/s, train_loss=3.1719, val_loss=3.4609]
  2%|▏         | 10/500 [00:02<02:10,  3.76it/s, train_loss=3.1055, val_loss=3.1055]
  2%|▏         | 11/500 [00:02<02:10,  3.76it/s, train_loss=2.9727, val_loss=3.1055]
  2%|▏         | 12/500 [00:03<02:10,  3.74it/s, train_loss=3.2812, val_loss=3.1055]
  3%|▎         | 13/500 [00:03<02:10,  3.73it/s, train_loss=3.2266, val_loss=3.1055]
  3%|▎         | 14/500 [00:03<02:10,  3.72it/s, train_loss=3.1133, val_loss=3.1055]
  3%|▎         | 15/500 [00:03<02:10,  3.72it/s, train_loss=3.0742, val_loss=3.1055]
  3%|▎         | 16/500 [00:04<02:10,  3.71it/s, train_loss=3.0117, val_loss=3.1055]
  3%|▎         | 17/500 [00:04<02:08,  3.77it/s, train_loss=3.0859, val_loss=3.1055]
  4%|▎         | 18/500 [00:04<02:07,  3.77it/s, train_loss=3.0781, val_loss=3.1055]
  4%|▍         | 19/500 [00:05<02:08,  3.74it/s, train_loss=3.3594, val_loss=3.1055]
  4%|▍         | 20/500 [00:05<02:08,  3.73it/s, train_loss=3.1953, val_loss=3.1953]
  4%|▍         | 21/500 [00:05<02:08,  3.73it/s, train_loss=2.8984, val_loss=3.1953]
  4%|▍         | 22/500 [00:05<02:08,  3.72it/s, train_loss=2.9141, val_loss=3.1953]
  5%|▍         | 23/500 [00:06<02:07,  3.73it/s, train_loss=3.0078, val_loss=3.1953]
  5%|▍         | 24/500 [00:06<02:06,  3.75it/s, train_loss=3.1680, val_loss=3.1953]
  5%|▌         | 25/500 [00:06<02:05,  3.77it/s, train_loss=3.1406, val_loss=3.1953]
  5%|▌         | 26/500 [00:06<02:04,  3.82it/s, train_loss=3.2500, val_loss=3.1953]
  5%|▌         | 27/500 [00:07<02:05,  3.78it/s, train_loss=3.1133, val_loss=3.1953]
  6%|▌         | 28/500 [00:07<02:05,  3.76it/s, train_loss=3.0586, val_loss=3.1953]
  6%|▌         | 29/500 [00:07<02:04,  3.79it/s, train_loss=3.1484, val_loss=3.1953]
  6%|▌         | 30/500 [00:07<02:03,  3.81it/s, train_loss=3.1914, val_loss=3.1914]
  6%|▌         | 31/500 [00:08<02:01,  3.85it/s, train_loss=3.0391, val_loss=3.1914]
  6%|▋         | 32/500 [00:08<02:01,  3.86it/s, train_loss=3.2266, val_loss=3.1914]
  7%|▋         | 33/500 [00:08<02:01,  3.84it/s, train_loss=3.0352, val_loss=3.1914]
  7%|▋         | 34/500 [00:08<01:59,  3.90it/s, train_loss=3.2930, val_loss=3.1914]
  7%|▋         | 35/500 [00:09<01:57,  3.96it/s, train_loss=3.2070, val_loss=3.1914]
  7%|▋         | 36/500 [00:09<01:55,  4.01it/s, train_loss=3.1680, val_loss=3.1914]
  7%|▋         | 37/500 [00:09<01:56,  3.98it/s, train_loss=3.1172, val_loss=3.1914]
  8%|▊         | 38/500 [00:10<01:58,  3.91it/s, train_loss=3.2227, val_loss=3.1914]
  8%|▊         | 39/500 [00:10<01:58,  3.89it/s, train_loss=2.9727, val_loss=3.1914]
  8%|▊         | 40/500 [00:10<01:56,  3.95it/s, train_loss=2.9492, val_loss=2.9492]
  8%|▊         | 41/500 [00:10<01:55,  3.97it/s, train_loss=3.0625, val_loss=2.9492]
  8%|▊         | 42/500 [00:10<01:53,  4.03it/s, train_loss=3.1641, val_loss=2.9492]
  9%|▊         | 43/500 [00:11<01:53,  4.02it/s, train_loss=3.0352, val_loss=2.9492]
  9%|▉         | 44/500 [00:11<01:53,  4.03it/s, train_loss=3.1133, val_loss=2.9492]
  9%|▉         | 45/500 [00:11<01:52,  4.06it/s, train_loss=3.1836, val_loss=2.9492]
  9%|▉         | 46/500 [00:11<01:53,  4.01it/s, train_loss=3.0742, val_loss=2.9492]
  9%|▉         | 47/500 [00:12<01:53,  3.98it/s, train_loss=2.9688, val_loss=2.9492]
 10%|▉         | 48/500 [00:12<01:53,  3.99it/s, train_loss=2.8672, val_loss=2.9492]
 10%|▉         | 49/500 [00:12<01:54,  3.93it/s, train_loss=3.2344, val_loss=2.9492]
 10%|█         | 50/500 [00:13<01:56,  3.85it/s, train_loss=3.3711, val_loss=3.3711]
 10%|█         | 51/500 [00:13<01:58,  3.79it/s, train_loss=2.9688, val_loss=3.3711]
 10%|█         | 52/500 [00:13<01:59,  3.75it/s, train_loss=3.2734, val_loss=3.3711]
 11%|█         | 53/500 [00:13<02:00,  3.72it/s, train_loss=2.9375, val_loss=3.3711]
 11%|█         | 54/500 [00:14<02:00,  3.70it/s, train_loss=3.1055, val_loss=3.3711]
 11%|█         | 55/500 [00:14<02:00,  3.68it/s, train_loss=3.2695, val_loss=3.3711]
 11%|█         | 56/500 [00:14<02:00,  3.67it/s, train_loss=3.0117, val_loss=3.3711]
 11%|█▏        | 57/500 [00:14<02:00,  3.67it/s, train_loss=3.1836, val_loss=3.3711]
 12%|█▏        | 58/500 [00:15<02:00,  3.66it/s, train_loss=3.3672, val_loss=3.3711]
 12%|█▏        | 59/500 [00:15<02:00,  3.66it/s, train_loss=3.1211, val_loss=3.3711]
 12%|█▏        | 60/500 [00:15<02:00,  3.65it/s, train_loss=3.1445, val_loss=3.1445]
 12%|█▏        | 61/500 [00:16<02:00,  3.65it/s, train_loss=3.1328, val_loss=3.1445]
 12%|█▏        | 62/500 [00:16<02:00,  3.64it/s, train_loss=3.1055, val_loss=3.1445]
 13%|█▎        | 63/500 [00:16<01:59,  3.65it/s, train_loss=3.0273, val_loss=3.1445]
 13%|█▎        | 64/500 [00:16<01:59,  3.64it/s, train_loss=3.1211, val_loss=3.1445]
 13%|█▎        | 65/500 [00:17<01:59,  3.65it/s, train_loss=3.2344, val_loss=3.1445]
 13%|█▎        | 66/500 [00:17<01:59,  3.65it/s, train_loss=3.3320, val_loss=3.1445]
 13%|█▎        | 67/500 [00:17<01:58,  3.65it/s, train_loss=3.1172, val_loss=3.1445]
 14%|█▎        | 68/500 [00:17<01:58,  3.65it/s, train_loss=2.8477, val_loss=3.1445]
 14%|█▍        | 69/500 [00:18<01:58,  3.64it/s, train_loss=3.3398, val_loss=3.1445]
 14%|█▍        | 70/500 [00:18<01:58,  3.64it/s, train_loss=3.1797, val_loss=3.1797]
 14%|█▍        | 71/500 [00:18<01:57,  3.65it/s, train_loss=2.9648, val_loss=3.1797]
 14%|█▍        | 72/500 [00:19<01:57,  3.64it/s, train_loss=3.1172, val_loss=3.1797]
 15%|█▍        | 73/500 [00:19<01:56,  3.65it/s, train_loss=3.0469, val_loss=3.1797]
 15%|█▍        | 74/500 [00:19<01:56,  3.65it/s, train_loss=3.2539, val_loss=3.1797]
 15%|█▌        | 75/500 [00:19<01:56,  3.65it/s, train_loss=3.1523, val_loss=3.1797]
 15%|█▌        | 76/500 [00:20<01:55,  3.66it/s, train_loss=3.1875, val_loss=3.1797]
 15%|█▌        | 77/500 [00:20<01:55,  3.65it/s, train_loss=3.4180, val_loss=3.1797]
 16%|█▌        | 78/500 [00:20<01:55,  3.65it/s, train_loss=3.2500, val_loss=3.1797]
 16%|█▌        | 79/500 [00:20<01:55,  3.65it/s, train_loss=3.1875, val_loss=3.1797]
 16%|█▌        | 80/500 [00:21<01:55,  3.65it/s, train_loss=3.1367, val_loss=3.1367]
 16%|█▌        | 81/500 [00:21<01:54,  3.65it/s, train_loss=2.9766, val_loss=3.1367]
 16%|█▋        | 82/500 [00:21<01:54,  3.65it/s, train_loss=3.0312, val_loss=3.1367]
 17%|█▋        | 83/500 [00:22<01:54,  3.65it/s, train_loss=3.1523, val_loss=3.1367]
 17%|█▋        | 84/500 [00:22<01:53,  3.65it/s, train_loss=3.0938, val_loss=3.1367]
 17%|█▋        | 85/500 [00:22<01:53,  3.65it/s, train_loss=3.0625, val_loss=3.1367]
 17%|█▋        | 86/500 [00:22<01:53,  3.65it/s, train_loss=2.9141, val_loss=3.1367]
 17%|█▋        | 87/500 [00:23<01:53,  3.64it/s, train_loss=3.0391, val_loss=3.1367]
 18%|█▊        | 88/500 [00:23<01:52,  3.65it/s, train_loss=3.1797, val_loss=3.1367]
 18%|█▊        | 89/500 [00:23<01:52,  3.67it/s, train_loss=3.1406, val_loss=3.1367]
 18%|█▊        | 90/500 [00:23<01:51,  3.66it/s, train_loss=2.9141, val_loss=2.9141]
 18%|█▊        | 91/500 [00:24<01:51,  3.66it/s, train_loss=3.0078, val_loss=2.9141]
 18%|█▊        | 92/500 [00:24<01:51,  3.65it/s, train_loss=3.2500, val_loss=2.9141]
 19%|█▊        | 93/500 [00:24<01:51,  3.65it/s, train_loss=3.2109, val_loss=2.9141]
 19%|█▉        | 94/500 [00:25<01:51,  3.65it/s, train_loss=3.1016, val_loss=2.9141]
 19%|█▉        | 95/500 [00:25<01:50,  3.65it/s, train_loss=3.1523, val_loss=2.9141]
 19%|█▉        | 96/500 [00:25<01:50,  3.66it/s, train_loss=3.0000, val_loss=2.9141]
 19%|█▉        | 97/500 [00:25<01:50,  3.66it/s, train_loss=2.8086, val_loss=2.9141]
 20%|█▉        | 98/500 [00:26<01:48,  3.69it/s, train_loss=3.1328, val_loss=2.9141]
 20%|█▉        | 99/500 [00:26<01:48,  3.68it/s, train_loss=3.1484, val_loss=2.9141]
 20%|██        | 100/500 [00:26<01:48,  3.67it/s, train_loss=3.2891, val_loss=3.2891]
 20%|██        | 101/500 [00:26<01:48,  3.67it/s, train_loss=2.9258, val_loss=3.2891]
 20%|██        | 102/500 [00:27<01:48,  3.66it/s, train_loss=2.9609, val_loss=3.2891]
 21%|██        | 103/500 [00:27<01:48,  3.66it/s, train_loss=3.2344, val_loss=3.2891]
 21%|██        | 104/500 [00:27<01:48,  3.66it/s, train_loss=3.2539, val_loss=3.2891]
 21%|██        | 105/500 [00:28<01:48,  3.65it/s, train_loss=3.1758, val_loss=3.2891]
 21%|██        | 106/500 [00:28<01:47,  3.67it/s, train_loss=3.1719, val_loss=3.2891]
 21%|██▏       | 107/500 [00:28<01:47,  3.67it/s, train_loss=3.0273, val_loss=3.2891]
 22%|██▏       | 108/500 [00:28<01:46,  3.67it/s, train_loss=3.1562, val_loss=3.2891]
 22%|██▏       | 109/500 [00:29<01:46,  3.66it/s, train_loss=3.3164, val_loss=3.2891]
 22%|██▏       | 110/500 [00:29<01:46,  3.66it/s, train_loss=3.2461, val_loss=3.2461]
 22%|██▏       | 111/500 [00:29<01:46,  3.65it/s, train_loss=3.1055, val_loss=3.2461]
 22%|██▏       | 112/500 [00:29<01:46,  3.65it/s, train_loss=3.0859, val_loss=3.2461]
 23%|██▎       | 113/500 [00:30<01:45,  3.66it/s, train_loss=2.9492, val_loss=3.2461]
 23%|██▎       | 114/500 [00:30<01:45,  3.66it/s, train_loss=3.1836, val_loss=3.2461]
 23%|██▎       | 115/500 [00:30<01:45,  3.66it/s, train_loss=3.1133, val_loss=3.2461]
 23%|██▎       | 116/500 [00:31<01:44,  3.66it/s, train_loss=3.1875, val_loss=3.2461]
 23%|██▎       | 117/500 [00:31<01:44,  3.67it/s, train_loss=2.9766, val_loss=3.2461]
 24%|██▎       | 118/500 [00:31<01:44,  3.67it/s, train_loss=3.2891, val_loss=3.2461]
 24%|██▍       | 119/500 [00:31<01:44,  3.66it/s, train_loss=2.9688, val_loss=3.2461]
 24%|██▍       | 120/500 [00:32<01:43,  3.66it/s, train_loss=3.1250, val_loss=3.1250]
 24%|██▍       | 121/500 [00:32<01:43,  3.66it/s, train_loss=3.0312, val_loss=3.1250]
 24%|██▍       | 122/500 [00:32<01:43,  3.66it/s, train_loss=3.0117, val_loss=3.1250]
 25%|██▍       | 123/500 [00:33<01:43,  3.66it/s, train_loss=3.1641, val_loss=3.1250]
 25%|██▍       | 124/500 [00:33<01:42,  3.67it/s, train_loss=3.0625, val_loss=3.1250]
 25%|██▌       | 125/500 [00:33<01:42,  3.67it/s, train_loss=3.2383, val_loss=3.1250]
 25%|██▌       | 126/500 [00:33<01:42,  3.66it/s, train_loss=2.9492, val_loss=3.1250]
 25%|██▌       | 127/500 [00:34<01:41,  3.67it/s, train_loss=3.0117, val_loss=3.1250]
 26%|██▌       | 128/500 [00:34<01:41,  3.67it/s, train_loss=2.9961, val_loss=3.1250]
 26%|██▌       | 129/500 [00:34<01:40,  3.67it/s, train_loss=3.2617, val_loss=3.1250]
 26%|██▌       | 130/500 [00:34<01:40,  3.67it/s, train_loss=3.0430, val_loss=3.0430]
 26%|██▌       | 131/500 [00:35<01:40,  3.67it/s, train_loss=3.0469, val_loss=3.0430]
 26%|██▋       | 132/500 [00:35<01:40,  3.67it/s, train_loss=3.0469, val_loss=3.0430]
 27%|██▋       | 133/500 [00:35<01:39,  3.68it/s, train_loss=3.1250, val_loss=3.0430]
 27%|██▋       | 134/500 [00:35<01:39,  3.67it/s, train_loss=3.0391, val_loss=3.0430]
 27%|██▋       | 135/500 [00:36<01:39,  3.66it/s, train_loss=3.1211, val_loss=3.0430]
 27%|██▋       | 136/500 [00:36<01:38,  3.68it/s, train_loss=2.9570, val_loss=3.0430]
 27%|██▋       | 137/500 [00:36<01:38,  3.70it/s, train_loss=3.1328, val_loss=3.0430]
 28%|██▊       | 138/500 [00:37<01:37,  3.71it/s, train_loss=3.4258, val_loss=3.0430]
 28%|██▊       | 139/500 [00:37<01:37,  3.70it/s, train_loss=3.2461, val_loss=3.0430]
 28%|██▊       | 140/500 [00:37<01:37,  3.69it/s, train_loss=3.0234, val_loss=3.0234]
 28%|██▊       | 141/500 [00:37<01:37,  3.69it/s, train_loss=3.2109, val_loss=3.0234]
 28%|██▊       | 142/500 [00:38<01:36,  3.71it/s, train_loss=3.0078, val_loss=3.0234]
 29%|██▊       | 143/500 [00:38<01:35,  3.72it/s, train_loss=2.8086, val_loss=3.0234]
 29%|██▉       | 144/500 [00:38<01:35,  3.72it/s, train_loss=3.2109, val_loss=3.0234]
 29%|██▉       | 145/500 [00:38<01:33,  3.79it/s, train_loss=3.0000, val_loss=3.0234]
 29%|██▉       | 146/500 [00:39<01:33,  3.79it/s, train_loss=2.7891, val_loss=3.0234]
 29%|██▉       | 147/500 [00:39<01:32,  3.81it/s, train_loss=3.0391, val_loss=3.0234]
 30%|██▉       | 148/500 [00:39<01:30,  3.88it/s, train_loss=3.3164, val_loss=3.0234]
 30%|██▉       | 149/500 [00:39<01:29,  3.90it/s, train_loss=3.1641, val_loss=3.0234]
 30%|███       | 150/500 [00:40<01:30,  3.88it/s, train_loss=3.0781, val_loss=3.0781]
 30%|███       | 151/500 [00:40<01:29,  3.90it/s, train_loss=3.1133, val_loss=3.0781]
 30%|███       | 152/500 [00:40<01:29,  3.87it/s, train_loss=3.2109, val_loss=3.0781]
 31%|███       | 153/500 [00:41<01:30,  3.83it/s, train_loss=3.1602, val_loss=3.0781]
 31%|███       | 154/500 [00:41<01:30,  3.84it/s, train_loss=2.8984, val_loss=3.0781]
 31%|███       | 155/500 [00:41<01:29,  3.83it/s, train_loss=3.4102, val_loss=3.0781]
 31%|███       | 156/500 [00:41<01:29,  3.86it/s, train_loss=3.1602, val_loss=3.0781]
 31%|███▏      | 157/500 [00:42<01:29,  3.85it/s, train_loss=3.2461, val_loss=3.0781]
